code;cost
73_49;670630
73_50;1165780
73_51;865502
73_52;1202079
73_53;1063489
73_54;1036566
73_55;901523
73_56;838109
73_57;816232
73_58;1219958
73_59;633115
73_60;538128
73_61;337452
73_62;1062320
73_63;857727
73_64;1173727
73_65;1131550
73_66;746322
73_67;1366092
73_68;320518
73_69;334508
73_70;51171
73_71;545700
73_72;255017
73_73;0
73_74;1172583
73_75;1118568
73_76;19352
73_77;515626
73_78;859129
73_79;679951
73_80;1275822
73_81;378059
73_82;312027
73_83;741366
73_84;1191192
73_85;726126
73_86;869585
73_87;738232
73_88;667614
73_89;1208936
73_90;629666
73_91;953380
73_92;1126147
73_93;466275
73_94;583430
73_95;1176024
73_96;1183681
73_97;709490
73_98;1052906
73_99;1257496
73_100;625785
73_101;935683
73_102;799981
73_103;1171074
73_104;1449558
73_105;1021453
73_106;479801
73_107;990333
73_108;1041896
73_109;565433
73_110;1129557
73_111;591624
73_112;859651
73_113;697473
73_114;1172628
73_115;1327860
73_116;1267578
73_117;571812
73_118;1484332
73_119;152863
73_120;1082928
73_121;1052810
73_122;891501
73_123;938645
73_124;47299
73_125;1130788
73_126;1477291
73_127;890933
73_128;322695
73_129;740517
73_130;1411167
73_131;1075080
73_132;1071524
73_133;1150066
73_134;234707
73_135;710539
73_136;1300849
73_137;1093282
73_138;1164728
73_139;1224252
73_140;1263859
74_1;889082
74_2;1113732
74_3;1532339
74_4;1307139
74_5;1549712
74_6;1289313
74_7;1246376
74_8;1350993
74_9;1279878
74_10;1541273
74_11;1036249
74_12;435598
74_13;1529111
74_14;994302
74_15;1514747
74_16;1281005
74_17;1498334
74_18;1537363
74_19;865307
74_20;1227255
74_21;1254360
74_22;861977
74_23;1035826
74_24;1257652
74_25;1149430
74_26;1030552
74_27;1258267
74_28;1250956
74_29;1532636
74_30;828175
74_31;1475482
74_32;1455253
74_33;1146116
74_34;1443144
74_35;1599599
74_36;1284299
74_37;1271297
74_38;1230709
74_39;1235495
74_40;1430133
74_41;1414508
74_42;306198
74_43;1250882
74_44;1301756
74_45;1539697
74_46;1506199
74_47;1549569
74_48;1457661
74_49;1291949
74_50;1549972
74_51;1316661
74_52;848402
74_53;183008
74_54;1148988
74_55;1227857
74_56;1557726
74_57;1441110
74_58;1389247
74_59;1341236
74_60;1224910
74_61;893549
74_62;1583554
74_63;1121072
74_64;1087421
74_65;1549238
74_66;1477782
74_67;809395
74_68;1290731
74_69;1275275
74_70;1150848
74_71;1279559
74_72;1285340
74_73;1172691
74_74;0
74_75;1581041
74_76;1184317
74_77;1268294
74_78;1554918
74_79;1411507
74_80;1522709
74_81;1255164
74_82;1275098
74_83;1470284
74_84;1510462
74_85;1325869
74_86;1574654
74_87;1174948
74_88;1213391
74_89;1499340
74_90;1225637
74_91;1547206
74_92;1032021
74_93;1252798
74_94;1184990
74_95;1735060
74_96;1668159
74_97;816635
74_98;1483783
74_99;1422258
74_100;1035162
74_101;1056942
74_102;914523
74_103;1332041
74_104;1493061
74_105;1419698
74_106;1277413
74_107;194119
74_108;1418954
74_109;1298228
74_110;449322
74_111;1325220
74_112;1508438
74_113;902186
74_114;1572659
74_115;1577612
74_116;1535002
74_117;1069929
74_118;1484325
74_119;1084184
74_120;1552657
74_121;611451
74_122;1310213
74_123;1390897
74_124;1190295
74_125;1493455
74_126;1505275
74_127;1324574
74_128;1022674
74_129;588524
74_130;1341186
74_131;1337037
74_132;917676
74_133;1636339
74_134;1164653
74_135;473116
74_136;1210560
74_137;863133
74_138;1500273
74_139;1459939
74_140;1393189
75_1;1901691
75_2;608988
75_3;415393
75_4;461090
75_5;444571
75_6;849066
75_7;442797
75_8;444026
75_9;836067
75_10;456668
75_11;935655
75_12;1586256
75_13;440242
75_14;981759
75_15;348387
75_16;848593
75_17;436199
75_18;445079
75_19;1894549
75_20;742332
75_21;544729
75_22;736127
75_23;824391
75_24;740533
75_25;574758
75_26;576597
75_27;783111
75_28;782491
75_29;54615
75_30;767121
75_31;186278
75_32;326483
75_33;522601
75_34;529781
75_35;67508
75_36;504215
75_37;810137
75_38;526192
75_39;658903
75_40;350988
75_41;432746
75_42;1477677
75_43;577724
75_44;498545
75_45;336703
75_46;78102
75_47;425719
75_48;354136
75_49;472005
75_50;90156
75_51;309241
75_52;2057851
75_53;1402924
75_54;466709
75_55;359167
75_56;427381
75_57;321441
75_58;348080
75_59;492937
75_60;613096
75_61;955591
75_62;82105
75_63;468532
75_64;632243
75_65;51982
75_66;490591
75_67;2108023
75_68;857119
75_69;828676
75_70;1081467
75_71;577804
75_72;930580
75_73;1117948
75_74;1581560
75_75;0
75_76;1106844
75_77;605758
75_78;363345
75_79;539782
75_80;269125
75_81;751362
75_82;853271
75_83;452089
75_84;168216
75_85;418948
75_86;383521
75_87;474318
75_88;515323
75_89;187540
75_90;540417
75_91;206481
75_92;671931
75_93;655361
75_94;593982
75_95;333237
75_96;100577
75_97;779185
75_98;98657
75_99;361290
75_100;647063
75_101;541858
75_102;1833469
75_103;338991
75_104;602314
75_105;165266
75_106;643896
75_107;1484193
75_108;169126
75_109;553091
75_110;1257065
75_111;532425
75_112;306101
75_113;704688
75_114;72493
75_115;312528
75_116;244602
75_117;1658810
75_118;639165
75_119;1241653
75_120;36900
75_121;1081613
75_122;296442
75_123;216821
75_124;1075979
75_125;122292
75_126;630046
75_127;286749
75_128;1409480
75_129;1008736
75_130;669686
75_131;267928
75_132;770186
75_133;68758
75_134;1331419
75_135;1238238
75_136;642677
75_137;853682
75_138;146184
75_139;249150
75_140;397531
76_1;942353
76_2;604569
76_3;804253
76_4;673841
76_5;815250
76_6;310799
76_7;727807
76_8;674128
76_9;314767
76_10;798335
76_11;244754
76_12;941852
76_13;794764
76_14;226078
76_15;824105
76_16;304071
76_17;765985
76_18;802109
76_19;955576
76_20;378069
76_21;596141
76_22;886287
76_23;381064
76_24;374173
76_25;624141
76_26;747495
76_27;340347
76_28;337967
76_29;1069429
76_30;846648
76_31;1176163
76_32;1251738
76_33;698740
76_34;700110
76_35;1164353
76_36;630042
76_37;328901
76_38;637086
76_39;463571
76_40;778748
76_41;1308565
76_42;918744
76_43;557778
76_44;628239
76_45;854138
76_46;1070566
76_47;819817
76_48;789335
76_49;660705
76_50;1155574
76_51;856216
76_52;1221519
76_53;1075203
76_54;1034449
76_55;899405
76_56;826631
76_57;805814
76_58;1217841
76_59;621637
76_60;528203
76_61;345519
76_62;1052114
76_63;855609
76_64;1171610
76_65;1121344
76_66;734844
76_67;1385532
76_68;304565
76_69;318555
76_70;49054
76_71;535494
76_72;238312
76_73;19440
76_74;1184593
76_75;1108362
76_76;0
76_77;505420
76_78;847651
76_79;668473
76_80;1267769
76_81;362106
76_82;296074
76_83;729887
76_84;1181268
76_85;716201
76_86;858107
76_87;736114
76_88;664633
76_89;1199012
76_90;621613
76_91;942962
76_92;1124029
76_93;456069
76_94;581313
76_95;1165606
76_96;1173475
76_97;707373
76_98;1042700
76_99;1255378
76_100;623668
76_101;933566
76_102;819421
76_103;1168957
76_104;1447441
76_105;1011529
76_106;466070
76_107;1002343
76_108;1031971
76_109;555226
76_110;1141271
76_111;580146
76_112;848365
76_113;695356
76_114;1162422
76_115;1319807
76_116;1257654
76_117;591252
76_118;1482214
76_119;172303
76_120;1072722
76_121;1064172
76_122;883448
76_123;928720
76_124;31266
76_125;1120864
76_126;1475173
76_127;881647
76_128;342135
76_129;752231
76_130;1409050
76_131;1072963
76_132;1069406
76_133;1139860
76_134;254147
76_135;722253
76_136;1298731
76_137;1091164
76_138;1154804
76_139;1221260
76_140;1261742
77_1;1315782
77_2;226904
77_3;303701
77_4;175660
77_5;314698
77_6;255874
77_7;246929
77_8;171768
77_9;242874
77_10;297783
77_11;330433
77_12;1154318
77_13;294212
77_14;383105
77_15;323554
77_16;255400
77_17;265434
77_18;301557
77_19;1309796
77_20;142645
77_21;105252
77_22;613418
77_23;247319
77_24;147341
77_25;208994
77_26;385915
77_27;189918
77_28;189298
77_29;567069
77_30;607200
77_31;678765
77_32;789654
77_33;262908
77_34;199558
77_35;661993
77_36;133418
77_37;216944
77_38;155129
77_39;53273
77_40;276600
77_41;846989
77_42;1112751
77_43;71984
77_44;129117
77_45;353586
77_46;567389
77_47;319265
77_48;288055
77_49;163308
77_50;652397
77_51;364585
77_52;1492777
77_53;1089290
77_54;587094
77_55;442890
77_56;326079
77_57;303666
77_58;756241
77_59;120985
77_60;66832
77_61;391773
77_62;549754
77_63;415494
77_64;756603
77_65;618984
77_66;234292
77_67;1620170
77_68;263926
77_69;235484
77_70;478201
77_71;31060
77_72;337387
77_73;514682
77_74;1267930
77_75;606002
77_76;505236
77_77;0
77_78;347099
77_79;167921
77_80;777426
77_81;158170
77_82;260078
77_83;229336
77_84;683139
77_85;216401
77_86;357555
77_87;285367
77_88;190849
77_89;700883
77_90;142837
77_91;440814
77_92;739658
77_93;51447
77_94;144724
77_95;663458
77_96;671115
77_97;515519
77_98;539523
77_99;793775
77_100;297124
77_101;519046
77_102;1246608
77_103;707381
77_104;991610
77_105;514131
77_106;50735
77_107;1156095
77_108;534574
77_109;52727
77_110;1010428
77_111;79594
77_112;347085
77_113;446329
77_114;659246
77_115;823973
77_116;759525
77_117;1060464
77_118;1028461
77_119;641103
77_120;570362
77_121;919161
77_122;398289
77_123;431323
77_124;481813
77_125;620377
77_126;1019342
77_127;390049
77_128;811199
77_129;686406
77_130;975207
77_131;610807
77_132;761761
77_133;637500
77_134;725943
77_135;845410
77_136;868165
77_137;827550
77_138;655833
77_139;731712
77_140;800166
78_1;1662349
78_2;460486
78_3;65766
78_4;262103
78_5;87477
78_6;588428
78_7;316274
78_8;221153
78_9;575428
78_10;102058
78_11;677000
78_12;1456082
78_13;89953
78_14;729672
78_15;45247
78_16;587954
78_17;100371
78_18;92011
78_19;1656363
78_20;481693
78_21;325542
78_22;729378
78_23;583955
78_24;479894
78_25;424064
78_26;538562
78_27;522472
78_28;521852
78_29;345645
78_30;751280
78_31;495007
78_32;625405
78_33;418214
78_34;209784
78_35;430186
78_36;288836
78_37;549498
78_38;339293
78_39;399940
78_40;138173
78_41;703704
78_42;1407192
78_43;332372
78_44;272513
78_45;31025
78_46;360720
78_47;69245
78_48;108665
78_49;274889
78_50;444248
78_51;306304
78_52;1833735
78_53;1375802
78_54;600964
78_55;426793
78_56;68067
78_57;132846
78_58;611149
78_59;241250
78_60;359972
78_61;721543
78_62;295175
78_63;478789
78_64;816507
78_65;396621
78_66;158121
78_67;1935834
78_68;596480
78_69;568038
78_70;821977
78_71;318993
78_72;669941
78_73;858457
78_74;1554438
78_75;364528
78_76;846205
78_77;346803
78_78;0
78_79;229103
78_80;598160
78_81;490723
78_82;592632
78_83;141624
78_84;498135
78_85;238889
78_86;20360
78_87;390074
78_88;357675
78_89;516483
78_90;346912
78_91;165467
78_92;813329
78_93;396071
78_94;396076
78_95;389263
78_96;417672
78_97;747595
78_98;342462
78_99;648682
78_100;530575
78_101;593421
78_102;1593175
78_103;588440
78_104;858639
78_105;349082
78_106;383257
78_107;1449767
78_108;371368
78_109;294229
78_110;1243111
78_111;267493
78_112;79434
78_113;660884
78_114;434604
78_115;642447
78_116;574521
78_117;1407031
78_118;895490
78_119;987670
78_120;338505
78_121;1075472
78_122;334388
78_123;302522
78_124;815340
78_125;433757
78_126;886371
78_127;315915
78_128;1157766
78_129;974866
78_130;914232
78_131;492809
78_132;848660
78_133;384057
78_134;1072510
78_135;1140035
78_136;878690
78_137;918129
78_138;469937
78_139;553902
78_140;657793
79_1;1482923
79_2;316788
79_3;169280
79_4;174582
79_5;157376
79_6;409001
79_7;265273
79_8;135208
79_9;396002
79_10;139371
79_11;497574
79_12;1297759
79_13;146261
79_14;550246
79_15;212955
79_16;408528
79_17;131312
79_18;147406
79_19;1476937
79_20;302267
79_21;166847
79_22;687659
79_23;408357
79_24;300468
79_25;287719
79_26;463684
79_27;343046
79_28;342425
79_29;507963
79_30;687833
79_31;642192
79_32;763190
79_33;333117
79_34;34702
79_35;597955
79_36;160382
79_37;370071
79_38;212936
79_39;220513
79_40;203705
79_41;820525
79_42;1256192
79_43;168781
79_44;145397
79_45;240508
79_46;520385
79_47;174358
79_48;197530
79_49;176645
79_50;606122
79_51;341497
79_52;1657227
79_53;1232227
79_54;602622
79_55;431690
79_56;176624
79_57;230463
79_58;729777
79_59;101864
79_60;194113
79_61;550400
79_62;468531
79_63;469439
79_64;812285
79_65;560711
79_66;76876
79_67;1770604
79_68;417053
79_69;388611
79_70;642550
79_71;139567
79_72;490515
79_73;679031
79_74;1410863
79_75;537885
79_76;666779
79_77;167377
79_78;230587
79_79;0
79_80;745449
79_81;311297
79_82;413205
79_83;95214
79_84;646028
79_85;191890
79_86;233695
79_87;335765
79_88;247874
79_89;663772
79_90;206912
79_91;343564
79_92;804139
79_93;216644
79_94;239418
79_95;567319
79_96;591028
79_97;613561
79_98;498132
79_99;767310
79_100;392481
79_101;583527
79_102;1413748
79_103;680917
79_104;965145
79_105;479650
79_106;203831
79_107;1299536
79_108;501877
79_109;114802
79_110;1118255
79_111;88067
79_112;242032
79_113;533483
79_114;600781
79_115;790016
79_116;722414
79_117;1227605
79_118;1001997
79_119;808244
79_120;506129
79_121;999794
79_122;376249
79_123;400546
79_124;635913
79_125;583266
79_126;992877
79_127;362752
79_128;978340
79_129;829787
79_130;957847
79_131;584342
79_132;831522
79_133;557413
79_134;893084
79_135;988851
79_136;885660
79_137;899670
79_138;618722
79_139;700935
79_140;773701
80_1;1979468
80_2;702506
80_3;649480
80_4;614014
80_5;678658
80_6;1032488
80_7;547697
80_8;628423
80_9;1019488
80_10;690755
80_11;1044705
80_12;1658180
80_13;674329
80_14;1080320
80_15;582474
80_16;1032014
80_17;670286
80_18;679166
80_19;1972326
80_20;920183
80_21;685344
80_22;678140
80_23;920458
80_24;923954
80_25;670301
80_26;639612
80_27;966532
80_28;965912
80_29;262039
80_30;725291
80_31;104345
80_32;143655
80_33;608918
80_34;759512
80_35;236301
80_36;652924
80_37;993558
80_38;643596
80_39;820247
80_40;563924
80_41;250866
80_42;1540566
80_43;722691
80_44;659113
80_45;570791
80_46;241860
80_47;659806
80_48;577314
80_49;620902
80_50;182344
80_51;417602
80_52;2135112
80_53;1348759
80_54;384282
80_55;400761
80_56;661468
80_57;535622
80_58;170497
80_59;679647
80_60;750954
80_61;1044649
80_62;331635
80_63;505743
80_64;517483
80_65;218571
80_66;721318
80_67;2179359
80_68;1040540
80_69;1012098
80_70;1233539
80_71;748266
80_72;1114001
80_73;1274847
80_74;1524703
80_75;269197
80_76;1268730
80_77;777762
80_78;597432
80_79;745173
80_80;0
80_81;934783
80_82;1036692
80_83;682816
80_84;103175
80_85;577760
80_86;617608
80_87;559608
80_88;622528
80_89;85897
80_90;658646
80_91;441684
80_92;561968
80_93;828993
80_94;703091
80_95;571277
80_96;365525
80_97;819320
80_98;257874
80_99;179410
80_100;730868
80_101;503090
80_102;1911245
80_103;201139
80_104;420434
80_105;269915
80_106;827337
80_107;1504604
80_108;249052
80_109;733422
80_110;1164631
80_111;720805
80_112;540188
80_113;764135
80_114;206252
80_115;57497
80_116;38770
80_117;1748647
80_118;457285
80_119;1340868
80_120;271063
80_121;988835
80_122;388593
80_123;350247
80_124;1246742
80_125;164723
80_126;448166
80_127;391431
80_128;1499318
80_129;1046841
80_130;490439
80_131;212980
80_132;670400
80_133;333706
80_134;1432449
80_135;1308747
80_136;484767
80_137;748492
80_138;128919
80_139;63402
80_140;216807
81_1;1226432
81_2;343628
81_3;447685
81_4;332370
81_5;458682
81_6;99142
81_7;404875
81_8;318727
81_9;86143
81_10;441767
81_11;238145
81_12;1133464
81_13;438196
81_14;296048
81_15;467537
81_16;98669
81_17;409417
81_18;445541
81_19;1225549
81_20;50608
81_21;263385
81_22;719420
81_23;239883
81_24;13505
81_25;344712
81_26;506704
81_27;33186
81_28;32566
81_29;712897
81_30;710858
81_31;831179
81_32;947564
81_33;415462
81_34;343542
81_35;807821
81_36;291327
81_37;60212
81_38;313263
81_39;136990
81_40;422181
81_41;1004899
81_42;1094617
81_43;230218
81_44;286990
81_45;497570
81_46;715611
81_47;463249
81_48;432767
81_49;321217
81_50;801495
81_51;522495
81_52;1434891
81_53;1084854
81_54;745228
81_55;600799
81_56;470063
81_57;449246
81_58;914151
81_59;265069
81_60;208944
81_61;369272
81_62;695582
81_63;571140
81_64;912249
81_65;765379
81_66;378276
81_67;1593060
81_68;107194
81_69;78752
81_70;342810
81_71;189118
81_72;180656
81_73;377355
81_74;1253992
81_75;751830
81_76;361314
81_77;158234
81_78;491083
81_79;311905
81_80;934435
81_81;0
81_82;103346
81_83;373319
81_84;835014
81_85;370999
81_86;501539
81_87;442765
81_88;348758
81_89;852758
81_90;300746
81_91;586394
81_92;877292
81_93;111354
81_94;279675
81_95;809038
81_96;816943
81_97;611925
81_98;688731
81_99;951684
81_100;396338
81_101;673233
81_102;1150194
81_103;865291
81_104;1149519
81_105;668637
81_106;107514
81_107;1138285
81_108;690863
81_109;202290
81_110;1102890
81_111;223578
81_112;491797
81_113;543542
81_114;807440
81_115;979002
81_116;911401
81_117;932017
81_118;1186371
81_119;512308
81_120;716190
81_121;1017311
81_122;556199
81_123;589232
81_124;330448
81_125;772253
81_126;1177251
81_127;547958
81_128;682900
81_129;719179
81_130;1133341
81_131;768717
81_132;869740
81_133;783328
81_134;594912
81_135;827600
81_136;1026299
81_137;935104
81_138;807708
81_139;889622
81_140;958075
82_1;1193166
82_2;436670
82_3;545422
82_4;430106
82_5;556419
82_6;17733
82_7;502611
82_8;416464
82_9;20621
82_10;539504
82_11;243010
82_12;1140117
82_13;535933
82_14;297353
82_15;565274
82_16;9109
82_17;507154
82_18;543277
82_19;1206390
82_20;139528
82_21;361122
82_22;788254
82_23;297343
82_24;111241
82_25;442449
82_26;594829
82_27;68300
82_28;77588
82_29;810634
82_30;778723
82_31;928915
82_32;1045301
82_33;513199
82_34;441279
82_35;905558
82_36;389064
82_37;40246
82_38;411000
82_39;234726
82_40;519917
82_41;1102635
82_42;1101519
82_43;327955
82_44;384727
82_45;595307
82_46;813347
82_47;560985
82_48;530504
82_49;418954
82_50;899232
82_51;620232
82_52;1437149
82_53;1116005
82_54;842964
82_55;698536
82_56;567800
82_57;546983
82_58;1011888
82_59;362806
82_60;306681
82_61;385199
82_62;793319
82_63;668877
82_64;1009986
82_65;863116
82_66;476012
82_67;1595318
82_68;17681
82_69;25306
82_70;271614
82_71;286854
82_72;78781
82_73;305511
82_74;1270067
82_75;849567
82_76;289470
82_77;255970
82_78;588820
82_79;409642
82_80;1032172
82_81;99174
82_82;0
82_83;471056
82_84;932751
82_85;468735
82_86;599276
82_87;540501
82_88;446495
82_89;950495
82_90;398483
82_91;684131
82_92;975029
82_93;209091
82_94;377412
82_95;906774
82_96;914680
82_97;679790
82_98;786468
82_99;1049421
82_100;472990
82_101;770970
82_102;1087943
82_103;963028
82_104;1247256
82_105;766373
82_106;205251
82_107;1150051
82_108;788600
82_109;300026
82_110;1165126
82_111;321315
82_112;589533
82_113;611407
82_114;905177
82_115;1076739
82_116;1009137
82_117;860821
82_118;1284107
82_119;441112
82_120;813927
82_121;1083180
82_122;653936
82_123;686969
82_124;258604
82_125;869990
82_126;1274988
82_127;645695
82_128;611705
82_129;776086
82_130;1231077
82_131;866453
82_132;947489
82_133;881065
82_134;523716
82_135;834990
82_136;1124036
82_137;1005497
82_138;905445
82_139;987358
82_140;1055812
83_1;1536660
83_2;361349
83_3;76626
83_4;170895
83_5;90196
83_6;462738
83_7;255845
83_8;127594
83_9;449739
83_10;78879
83_11;551311
83_12;1351400
83_13;68395
83_14;603983
83_15;120077
83_16;462265
83_17;38134
83_18;76647
83_19;1530674
83_20;356004
83_21;218336
83_22;684020
83_23;462094
83_24;354205
83_25;327322
83_26;464441
83_27;396783
83_28;396163
83_29;428555
83_30;688882
83_31;574440
83_32;703584
83_33;337606
83_34;77828
83_35;513097
83_36;187894
83_37;423809
83_38;240112
83_39;274251
83_40;127356
83_41;760919
83_42;1309834
83_43;222347
83_44;170144
83_45;146150
83_46;443508
83_47;91965
83_48;112966
83_49;178964
83_50;527158
83_51;295418
83_52;1710965
83_53;1282417
83_54;585631
83_55;410556
83_56;99766
83_57;151202
83_58;670171
83_59;132533
83_60;247758
83_61;604138
83_62;378173
83_63;459407
83_64;800197
83_65;479531
83_66;38638
83_67;1824245
83_68;470790
83_69;442348
83_70;696287
83_71;193304
83_72;544252
83_73;732768
83_74;1461053
83_75;447527
83_76;720516
83_77;221114
83_78;136349
83_79;89794
83_80;677592
83_81;365034
83_82;466943
83_83;0
83_84;577567
83_85;174516
83_86;140517
83_87;330982
83_88;264778
83_89;595915
83_90;246731
83_91;250686
83_92;794911
83_93;270381
83_94;291727
83_95;474441
83_96;500670
83_97;656085
83_98;422227
83_99;707704
83_100;435006
83_101;574911
83_102;1467486
83_103;621311
83_104;905539
83_105;413254
83_106;257568
83_107;1353177
83_108;435480
83_109;168539
83_110;1158099
83_111;141804
83_112;149154
83_113;575055
83_114;517514
83_115;721879
83_116;653953
83_117;1281342
83_118;942391
83_119;861981
83_120;421415
83_121;1012613
83_122;323503
83_123;335265
83_124;689651
83_125;513190
83_126;933272
83_127;305029
83_128;1032077
83_129;880421
83_130;909125
83_131;524737
83_132;827882
83_133;467055
83_134;946821
83_135;1042492
83_136;867805
83_137;896031
83_138;549369
83_139;633334
83_140;714096
84_1;1927828
84_2;641985
84_3;549175
84_4;519081
84_5;578353
84_6;932787
84_7;478134
84_8;528722
84_9;919787
84_10;590450
84_11;975916
84_12;1606540
84_13;574024
84_14;1017730
84_15;482169
84_16;932313
84_17;569981
84_18;578861
84_19;1920686
84_20;823815
84_21;597254
84_22;655073
84_23;858288
84_24;824253
84_25;608131
84_26;587896
84_27;866831
84_28;866211
84_29;161666
84_30;690758
84_31;37397
84_32;166227
84_33;552830
84_34;659811
84_35;135112
84_36;558851
84_37;893857
84_38;572828
84_39;726089
84_40;463619
84_41;273054
84_42;1488926
84_43;632709
84_44;564292
84_45;470486
84_46;141555
84_47;559501
84_48;477009
84_49;526745
84_50;81155
84_51;342866
84_52;2083472
84_53;1332546
84_54;370778
84_55;348961
84_56;561163
84_57;435317
84_58;188388
84_59;579946
84_60;668126
84_61;988588
84_62;230446
84_63;454103
84_64;523251
84_65;117382
84_66;621013
84_67;2127783
84_68;940839
84_69;912397
84_70;1151572
84_71;653297
84_72;1014300
84_73;1188109
84_74;1510354
84_75;168008
84_76;1179232
84_77;682829
84_78;497127
84_79;645472
84_80;102895
84_81;835082
84_82;936991
84_83;582511
84_84;0
84_85;479080
84_86;517303
84_87;501836
84_88;552965
84_89;23928
84_90;587052
84_91;341379
84_92;567735
84_93;734276
84_94;633528
84_95;470972
84_96;264336
84_97;767908
84_98;157569
84_99;201598
84_100;676860
84_101;464475
84_102;1859605
84_103;207306
84_104;442622
84_105;173577
84_106;727636
84_107;1459714
84_108;161131
84_109;634322
84_110;1169778
84_111;621104
84_112;439883
84_113;712495
84_114;105063
84_115;145498
84_116;77572
84_117;1691807
84_118;479473
84_119;1278278
84_120;169874
84_121;993982
84_122;321215
84_123;257705
84_124;1157245
84_125;64501
84_126;470354
84_127;318482
84_128;1442477
84_129;995429
84_130;511574
84_131;174377
84_132;676167
84_133;232517
84_134;1369858
84_135;1257107
84_136;498899
84_137;754260
84_138;28378
84_139;88551
84_140;237839
85_1;1494256
85_2;221681
85_3;212974
85_4;42896
85_5;238394
85_6;457599
85_7;81945
85_8;55603
85_9;444600
85_10;237708
85_11;518615
85_12;1221661
85_13;219294
85_14;567987
85_15;189438
85_16;457126
85_17;189173
85_18;227466
85_19;1487114
85_20;346946
85_21;127689
85_22;510388
85_23;411123
85_24;349066
85_25;185259
85_26;300233
85_27;391644
85_28;391024
85_29;366845
85_30;520052
85_31;466326
85_32;581305
85_33;179884
85_34;208869
85_35;462685
85_36;87134
85_37;418670
85_38;112757
85_39;250928
85_40;106164
85_41;638640
85_42;1168463
85_43;160238
85_44;86501
85_45;214388
85_46;360938
85_47;231466
85_48;132353
85_49;54965
85_50;445946
85_51;155572
85_52;1653280
85_53;1137473
85_54;412731
85_55;240492
85_56;240854
85_57;117718
85_58;547892
85_59;105619
85_60;195610
85_61;546428
85_62;352884
85_63;286415
85_64;627250
85_65;415716
85_66;210818
85_67;1730985
85_68;465651
85_69;437209
85_70;678249
85_71;175506
85_72;539113
85_73;714786
85_74;1316109
85_75;409132
85_76;705910
85_77;205038
85_78;229609
85_79;180639
85_80;567805
85_81;359895
85_82;461804
85_83;172840
85_84;470161
85_85;0
85_86;249345
85_87;157350
85_88;118870
85_89;487905
85_90;125281
85_91;247981
85_92;621919
85_93;256485
85_94;179395
85_95;470624
85_96;474245
85_97;509265
85_98;333072
85_99;585426
85_100;291846
85_101;401919
85_102;1426017
85_103;499032
85_104;783261
85_105;303784
85_106;252449
85_107;1211038
85_108;324953
85_109;159135
85_110;1005575
85_111;146629
85_112;185045
85_113;422555
85_114;452794
85_115;614150
85_116;546548
85_117;1246562
85_118;820112
85_119;827201
85_120;373492
85_121;845644
85_122;190324
85_123;221702
85_124;683922
85_125;407400
85_126;810993
85_127;181036
85_128;997233
85_129;736537
85_130;770366
85_131;402458
85_132;654250
85_133;440630
85_134;914379
85_135;901305
85_136;695769
85_137;722399
85_138;442855
85_139;522091
85_140;591817
86_1;1675232
86_2;477238
86_3;69442
86_4;280307
86_5;82271
86_6;601310
86_7;336530
86_8;235973
86_9;588311
86_10;98513
86_11;689883
86_12;1471790
86_13;93017
86_14;742555
86_15;64591
86_16;600837
86_17;104979
86_18;92148
86_19;1669246
86_20;494576
86_21;340362
86_22;749950
86_23;598775
86_24;492777
86_25;442291
86_26;558818
86_27;535355
86_28;534735
86_29;366341
86_30;771536
86_31;515703
86_32;646101
86_33;438470
86_34;212180
86_35;450883
86_36;303783
86_37;562381
86_38;355873
86_39;412823
86_40;158429
86_41;724533
86_42;1427448
86_43;347192
86_44;287333
86_45;51853
86_46;381416
86_47;66580
86_48;128921
86_49;291469
86_50;464944
86_51;327132
86_52;1848555
86_53;1396058
86_54;621792
86_55;447622
86_56;62485
86_57;153674
86_58;631977
86_59;256071
86_60;374792
86_61;736364
86_62;315871
86_63;499617
86_64;837335
86_65;417317
86_66;161529
86_67;1950655
86_68;609363
86_69;580920
86_70;834859
86_71;331876
86_72;682824
86_73;871340
86_74;1574694
86_75;385225
86_76;859088
86_77;359686
86_78;20880
86_79;233711
86_80;618856
86_81;503606
86_82;605515
86_83;146232
86_84;518831
86_85;259145
86_86;0
86_87;410330
86_88;377931
86_89;537179
86_90;362620
86_91;186163
86_92;834157
86_93;408953
86_94;410897
86_95;409959
86_96;438368
86_97;767851
86_98;363158
86_99;669510
86_100;550831
86_101;614249
86_102;1606058
86_103;609269
86_104;879467
86_105;369910
86_106;396140
86_107;1470023
86_108;392196
86_109;307112
86_110;1263367
86_111;280376
86_112;100262
86_113;681140
86_114;455300
86_115;663143
86_116;595217
86_117;1419914
86_118;916319
86_119;1000553
86_120;359201
86_121;1095728
86_122;355217
86_123;323350
86_124;828223
86_125;454454
86_126;907199
86_127;336743
86_128;1170649
86_129;995122
86_130;935060
86_131;513638
86_132;869488
86_133;404753
86_134;1085393
86_135;1160291
86_136;899518
86_137;938957
86_138;490633
86_139;574598
86_140;678622
87_1;1430056
87_2;144458
87_3;371885
87_4;166783
87_5;397276
87_6;532949
87_7;76661
87_8;211949
87_9;519950
87_10;396589
87_11;492696
87_12;1114621
87_13;378176
87_14;525931
87_15;342983
87_16;532476
87_17;348055
87_18;386348
87_19;1422914
87_20;419244
87_21;178998
87_22;353038
87_23;364750
87_24;424416
87_25;118045
87_26;148608
87_27;466994
87_28;466373
87_29;421382
